id	source with headwords	gender labels of headwords
6022	Mr [[President]], a British [[friend]] of [[mine]] lives in fear that her Greek [[ex-husband]] will snatch their small [[son]] and take him to Greece.	Male,Female,Amb,Male,Male
6023	[[I]] urge the [[Commissioner]] to take no notice of those comments from the [[chair]], because I think [[we]] very much want to listen to her.	Amb,Amb,Female,Amb
6024	Until [[I]] can be assured of that, I can only support the [[rapporteur's]] opinion that these procedures should not be permitted until [[we]] have clear and transparent controls over the way in which they are applied.	Amb,Amb,Amb
6025	The second aspect that [[I]] should like to emphasize is what Mr [[Fabra Vallés]] says in Point 10 of his motion for a resolution, in which the [[Committee]] on Budgetary Control demands that the EU should have its own independent anti-fraud [[unit]].	Amb,Male,Amb,Amb
6026	My [[wife]], my [[daughters]] and my female [[friends]] have told [[me]] with finesse and humour, not to say irony, that they absolutely do not want the sort of equality extolled by Mrs [[Kestelijn-Sierens]].	Female,Female,Female,Amb,Female
6027	Some of my female [[colleagues]] have omitted to mention this.	Female
6028	A strong point of criticism from the rapporteur, Mrs [[Cederschiöld]], is that no clarity has been established on the question whether crime will be combatted by harmonization of the definitions of the most important punishable crimes, or by the system of improved cooperation between the Member States, whilst keeping intact the differences between national judicial systems.	Female
6029	This is a sound principle, that [[NGOs]] should be self-financing to some extent.	Amb
6030	[[Madam President]], the original text refers to a justification for the old legal basis.	Female
6031	The Prime Minister of Luxembourg, Mr [[Junker]], is saying that the euro is not an eternal shield.	Male
6032	In conclusion, Mrs [[Krehl]], [[I]] believe I have already answered your question on creating a separate common service, on staffing policy and administration.	Female,Amb
6033	The report by Mr [[Schmid]] relates to an action plan to promote safer use of the Internet.	Male
6034	In the meantime, a fictitious UNITA is being created in Luanda. The UN [[representative]] was prevented from talking with the real and historic UNITA and the mistrust has grown.	Amb
6035	[[I]] believe that today we not only need to congratulate the [[rapporteur]] on her report but that we can also congratulate ourselves as a Parliament for our dogged, lengthy and ultimately successful efforts to achieve a number of improvements to the original [[Council]] proposal and hence to the common position too.	Amb,Female,Amb
6036	It has been my consistent opinion that unless greater efforts are made to involve [[fishermen]][['s]] organisations in the decision-making process the best efforts of Community [[legislators]] will fail.	Amb,Male,Amb
6037	[[I]] think [[you]] are quite right in that respect, although I would point out that Mr [[Bourlanges]] has also spoken, as well as Mr [[Valdivielso]].	Amb,Amb,Male,Male
6038	Mr [[Verheugen]], you may have noticed that on 23 March the European Parliament indicated its desire for a substantially greater proportion of women [[Members]] of the next [[Commission]] than there is at present.	Male,Female,Amb
6039	If [[you]] will allow [[me]], I would like to say a few words in particular - I think my male [[colleagues]] may forgive me for this - to my fellow women [[MEPs]], who have always given me wonderful support, as have [[others]].	Amb,Amb,Male,Female,Amb
6040	Mr [[Staes]], [[I]] should like to point out to you that a Parliament in which [[we]] have so many female [[colleagues]] cannot, by its very nature, be a eunuch!	Male,Amb,Amb,Female
6041	In order to clear up this point, [[I]] shall call upon you once more, Madam [[Minister]], and then the [[Commission]].	Amb,Female,Amb
6042	Royal [[Air Force]] Germany	Amb
6043	A [[Cinderella]] Story	Female
6044	Trick [[Daddy]]	Male
6045	[[Virgin]] Mission	Amb
6046	[[Virgin]] VR-01	Amb
6047	Songs by [[artist]]	Amb
6048	List of [[heads]] of [[government]] of Romania	Amb,Amb
6049	[[Graduate]] School of Asia-Pacific Studies	Amb
6050	European Parliament elections by [[member]] state	Amb
6051	Independent Spirit Award for Best Female [[Lead]]	Female
6052	2014 US Open – [[Boys']] Singles	Male
6053	The [[monarch]] and his [[family]] were obligated to reside in Lithuania, spending no more than 2 months a year abroad.	Male,Amb
6054	He is also a [[partner]] in James Lee Witt Associates, a risk management [[firm]] headed by former Federal Emergency Management Agency director [[James Lee Witt]].	Male,Amb,Amb
6055	In 2012 [[she]] was the youngest participating [[artist]] at dOCUMENTA (13).	Female,Female
6056	[[Ai]] is currently based in Beijing and is a member of the China Artists Association.	Amb
6057	After his retirement on September 30, 2018, [[Jorch]] has shifted the focus of his work to the supervision of [[mother]]-[[child]] centers in China.	Male,Female,Female
6058	[[Louis XIV]] once again personally accompanied the campaign.	Amb
6059	The [[artist]] explained his approach: “I only do what it is necessary to do.	Male
6060	Two of his [[brothers]] drowned in a local canal as children.	Male
6061	[[She]] was [[judge]] of the Platts Global Energy Awards in 2004, 2011 und 2013.	Female,Female
6062	On his journey through the oncoming chaos [[Yavuz]] gets to know old man [[Harry]], with whom he builds a street barricade.	Male,Male
6063	[[Cox]] began her career at the age of four, when she appeared as a dancer in several ballet productions and TV specials.	Female
6064	The [[people]] elected 18 to the Legislative [[Council]], of which nine were approved by the [[President]], and it first sat in council on June 7, 1824.	Amb,Amb,Amb
6065	The 10'000 francs worth main award was awarded to "Foolish Girl" by the Russian artist [[Zoija]] [[Kirejewa]] for "the celebration of a strange female [[character]], an unconventional screenplay and its captured universality through brief moments of beautiful drawings, emotions and gestures".	Female,Amb,Female
6066	[[RedOne]] asked to meet [[Black]] in his studio in November 2009, which led to them writing her debut single "This Is What Rock n' Roll Looks Like" the next day.	Male,Female
6067	These include: Top 100 Albums, Top 100 Singles, Top 10 Classical Albums, Top 10 Dance Singles, Top 20 Multi-[[Artist]] Compilation Albums, Top 30 Videos, Top 20 DVDs and Top 10 Music DVDS.	Amb
6068	[[He]] soon becomes very close to the [[teenager]].	Male,Amb
6069	[[Washington]] persuaded [[him]] to move his practice to Alexandria, Virginia, where he built his house Vaucluse, where he died.	Amb,Male
6070	The foundation was in 1983, the [[nuns]] inhabited monastery is under the diocese of Kitros-Katerini.	Female
6071	As a Hohenstaufen [[advisor]], he was no longer safe in his Welf-Wolfenbüttel estates, so in 1218 he built the castle of Asseburg, south of Wolfenbüttel.	Male
6072	From 1996 to 1999 [[she]] was the [[Director]] of the Institute for Research on Women and Gender at Columbia University.	Female,Female
6073	Februar 1984 in Manila), a German-Philippine [[model]], Miss Earth 2009.	Female
6074	Nearly two hours more elapsed before [[Green]] moved to the attack, with four [[brigades]] in echelon, until he occupied a position in the woods north of town.	Male,Amb
6075	In their first year, [[individuals]] of Asterina phylactica are all males but in the following year they become hermaphrodite and produce both sperm and eggs.	Male
6076	Historian [[Stephen W. Sears]] speculates that it were not for [[Jackson's]] misdirected march and his poor [[staff]] work, the major assault that [[Lee]] unleashed at 7 pp. m. could have occurred three or four hours earlier.	Amb,Male,Amb,Amb
6077	The tennis [[club]] of Stetten founded in 1981 as a department of the TSV became independent in 1999.	Amb
6078	Among his best-known works is a series of fifteen engravings of the Life of the [[Virgin]] and [[Christ]].	Female,Male
6079	With the formation of Fresco Pictures in 1996 (which [[Card]] co-founded), the [[author]] decided to write the screenplay himself.	Male,Male
6080	Thus it is possible that the original forked crosses were imported order that they were carved by itinerant [[craftsmen]], which is why, in the case of the crucifix in St. Mary's in the Capitol local walnut wood may have been used.	Male
6081	After the [[Jackson]] recordings the [[units]] came into action to tape the DOME shows for RTL II TV, the Bravo Supershow, the Sabine Christiansen Talkshow as well as the Pope [[John Paul II]] trip to Austria in June 1998.	Amb,Amb,Male
6082	As a young [[teacher]] he was placed in many locations (Deggendorf, Neukirchen (Niederbayern),Schaufling, Geratskirchen, Zeilarn, Wallersdorf, Eberhardsreuth).	Male
6083	[[He]] raped the [[student]] before he strangled her and dumped her body near a dirt track.	Male,Female
6084	The monastery had its origins in the late 13th century, when a shepherd from Cáceres, named [[Gil Cordero]], discovered on the bank of the Guadalupe River a statue of the Blessed [[Virgin]], which had been apparently hidden by local [[inhabitants]] from Moorish [[invaders]] in 714.	Amb,Female,Amb,Amb
6085	[[They]] were knights of the free [[nobles]] of Feistritz-Traisen, which subsequently, under [[Adalram von Waldeck]], a descendant of the [[Aribonids]], founded the Augustinian Abbey of Seckau in 1140, which explains the [[family’s]] close relationship with Seckau.	Male,Amb,Amb,Amb,Amb
