id	source with headwords	gender labels of headwords
6211	Thrown out of the farm by explosives, while the [[Dog]] tries to convince with the Lead [[Chicken]] to help him, the [[Fox]] landed in the forest exactly in the arms of the [[Wolf]] that was about to eat the [[chicks]].	Male,Amb,Amb,Amb,Female
6212	Her film work was also rewarded in 2007, with AVN Awards for Best Oral Sex Scene (Video) and Best Group Sex Scene (Video), as well as a nomination for Female [[Performer]] of the Year.	Female
6213	[[She]] was also the first female major-[[general]] in West Africa.	Female,Female
6214	[[Fox]] is described by [[Ellwood]] as "graceful in countenance, manly in personage, grave in gesture, courteous in conversation".	Male,Amb
6215	Eventually, as the day repeats endlessly, [[they]] embark on a drug bender and crime spree, robbing Mr [[Singh’s]] store and culminating in the violent kidnapping of [[Tiko]], a drug dealer who has been selling to [[Charlotte]] and her friend [[Michelle]].	Amb,Male,Amb,Female,Amb
6216	PRO Rugby revealed the team's nickname — the [[Ohio Aviators]] — on June 6, 2016, a reference to the [[Wright]] brothers who were from Ohio.	Amb,Male
6217	As veiling became optional during the tenure of [[Daud Khan]] as prime minister, [[Ratebzad]] led a group of female [[nurses]] in 1957 to Kabul's Aliabad Hospital to attend male [[patients]].	Amb,Amb,Female,Male
6218	In September 2017, [[she]] is re-elected [[Senator]] .	Female,Female
6219	Since 1996, [[he]] has been [[Professor]] of Theoretical Archaeology.	Male,Male
6220	An anonymous [[critic]] in the July 1820 Monthly Review claimed, "this [[writer]] is very rich both in imagination and fancy; and even a superabundance of the latter faculty is displayed in his lines 'On Autumn,' which bring the reality of nature more before our eyes than almost any description that [[we]] remember.	Amb,Male,Amb
6221	[[Farmer]] sued the secretary of the party, [[Jacques Cheminade]], accusing him of having used her image without her consent and have made inappropriate and abusive remarks towards her.	Female,Male
6222	When [[Red]] is put under investigation after her smuggling operation's cover is blown, [[Gloria]] becomes the new head cook, and some [[inmates]] prefer her breakfast cooking.	Female,Female,Amb
6223	Along with expanding her collaborations, the [[singer]] expanded her musical repertoire, as she began playing the guitar significantly more with the plans of incorporating it into her new material.	Female
6224	As the septuagenarian [[senator]] had served as Treasury Secretary under [[Hayes]], only the secretaryship of state was likely to attract him and cause a vacancy that [[Hanna]] could fill.	Male,Amb,Amb
6225	He has been the [[CEO]] since 2003, and the chairman since 2011.	Male
6226	Perhaps Mr [[Dupuis]] will forgive [[me]] for using that expression - both he and his [[interpreter]] - in the spirit of entente cordiale.	Male,Amb,Amb
6227	There is, without doubt, a great need to clarify the existing differences between the asylum procedure, reception conditions, the interpretation of the definition of a [[refugee]], the links between that asylum procedure and the 'Dublin mechanism' procedures and other forms of protection and, in this respect, this document perfectly focuses the debate.	Amb
6228	The existing categories are: [[calves]], young [[bulls]], [[bullocks]], [[heifers]], [[cows]] and older [[bulls]].	Amb,Male,Male,Female,Female,Male
6229	[[I]] say to Mrs [[Frahm]] and Mr [[Cappato]] that this is what we are aiming for, and I do not believe the rhetoric [[you]] used just now is helpful in such a very difficult situation.	Amb,Female,Male,Amb
6230	However, [[I]] respect this decision, and if [[you]] have succeeded in bringing forth from this result an attitude of goodwill that will later actually be reflected in amendments to the Treaties or in some other acknowledgement of our rights, that would be a success that would not have been possible without the joint action of the Legal Affairs [[Committee]] and our [[President]].	Amb,Amb,Amb,Amb
6231	Mrs [[Lulling]] represents my older female [[colleagues]] here, whereas [[I]] am the youngest female member of the PPE-DE Group.	Female,Female,Female
6232	Should [[you]] agree, perhaps you might be accompanied by an independent [[expert]] who would undertake a detailed examination of the installation and subsequently report back to [[Parliament]].	Amb,Amb,Amb
6233	It includes a whole series of innovative measures to prevent oil slicks and effectively combat them: a European coastguard service, a [[victim]] compensation fund and ports of refuge made available for welcoming ships 'in distress'.	Amb
6234	While these aims are enshrined in the CAP, the mechanisms of the policy – placing emphasis on reducing [[producer]] prices and on liberalising the agriculture markets both externally and internally – are entirely at variance with them.	Amb
6235	There is a long list of [[speakers]] for the debate on these items, and [[I]] should like to ask the rapporteur, Mr [[Garriga Polledo]], to take the floor.	Amb,Amb,Male
6236	What [[we]] expect of the [[Heads]] [[of State]] or Government is that each and every one of them should play his part in fostering trust in the other [[members]] of the European Council.	Amb,Male,Amb,Amb
6237	[[Putin]], on the other hand, congratulated his [[ally]] on his victory.	Male,Male
6238	[[I]] must say as well that the strategy of certain [[candidates]] involving the denunciation of ‘the foreign [[candidate]]’ – this unfortunately forms part of certain practices - has evidently impressed the international [[community]] to such an extent that it has not reacted to what is obviously a worsening of the Congolese electoral debate, with argument based on ‘being Congolese’ or on one or other [[candidate]] belonging to the Congo.	Amb,Amb,Amb,Amb,Amb
6239	[[Vice-President]] of the Commission. - (FR) Mr [[President]], I should like to thank all the [[speakers]], whose contributions illustrate the extent of this shared desire to develop the use of our railways significantly.	Amb,Male,Amb
6240	The best interests of [[patients]] will not be served by treating health as simply another commodity to be bought and sold.	Amb
6241	Yes [[I]] had to make concessions to Mrs [[Merkel]]; yes she had to make concessions to me.	Amb,Female
6242	Contrary to the statements of her [[Minister]] for Finance, the German [[Chancellor]] says that the International Monetary Fund should solve the problem.	Amb,Female
6243	(HU) Mr [[President]], as a Hungarian and a female politician, [[I]] am proud that it was a Hungarian female Member, Mrs [[Kinga Gál]], who created with considerable effort this very significant work on a better assertion of human rights, and brought it before the European Union.	Male,Female,Female
6244	To close, [[I]] call on you [[Madam President]], as a female president, to circumvent the rules and to give the floor to the remaining ten female [[speakers]] for this special ceremony for [[Women's]] Day.	Amb,Female,Female,Female
6245	Because the [[recipient]] can simultaneously pay and deduct the very same amount in his VAT return, this modification has the merit of removing the need for an effective payment of the VAT to the tax [[administration]].	Male,Amb
6246	So the cost will not be higher for the [[consumer]] or, in all likelihood, the [[producer]].	Amb,Amb
6247	Well, first of all let [[me]] recall that it is our policy to try to convince the [[governments]] not to impose a fee for a new [[operator]].	Amb,Amb,Amb
6248	[[They]] can stay at home, as can the [[man]] for the last six months if he so chooses, and, most important, with a guarantee of employment, which makes it easier for [[women]] to return to working life.	Female,Male,Female
6249	Madam [[President]], the report from Mr [[Méndez de Vigo]] and Mr [[Tsatsos]] recommends that the Member States ratify the Treaty of Amsterdam, in spite of its shortfalls.	Female,Male,Male
6250	They are per definitionem being turned into illegal [[immigrants]], and now an entirely new concept is being introduced into the debate: that of the illegal exit.	Amb
6251	[[I]] have to agree with the honourable [[Member]] I am well aware of her particular point of view and her very supportive attitude towards both the employment strategy and the preventive approach.	Amb,Female
6252	It seems that there is agreement on [[police]] cooperation, and on setting up Europol, but they are being denied the legal bases required for their work, in other words democratic legal bases guaranteed in the Member States.	Amb
6253	Madam [[Speaker]], [[Members]] of the European Parliament, may [[I]] first say how pleased I am to have the opportunity to come here to meet you and especially to be allowed to contribute my views to the macroeconomic dialogue, which is only just beginning.	Female,Amb,Amb
6254	[[Artist]] Management	Amb
6255	Grand Duchess [[Maria Nikolaevna]] of Russia (1819–1876)	Female
6256	Outstanding Female [[Actor]] in a Leading Role	Female
6257	Copa de la [[Reina]] de baloncesto Femenino	Female
6258	Embedded [[engineer]]	Amb
6259	Emperor [[Francis I]]	Male
6260	Names and titles of [[God]] in Judaism	Male
6261	[[Duke's]] disease	Male
6262	She's a [[rebel]]	Female
6263	Massively multi-[[player]] on-line role playing game	Amb
6264	goalkeeping [[coach]]	Amb
6265	Dame [[Commander]] of the Most Excellent Order of the British Empire	Female
6266	All-Ireland [[Senior]] football Championship	Amb
6267	[[Girl's]] Volleyball	Female
6268	Ms [[reader]]	Female
6269	[[Red]] [[Postman]]	Male,Amb
6270	[[Beth]]-she'arim	Female
6271	[[Maria Leopoldina]], Archduchess of Austria	Female
6272	[[Orchestre]] des Champs Elysees	Amb
6273	[[Fisher]] syndrome	Amb
6274	[[David]] the Younger Teniers	Amb
6275	German male [[dancers]]	Male
6276	[[Adolescent]] gynecomastia	Amb
6277	The [[Judge]] and His [[Hangman]]	Male,Male
6278	Pret a [[Porter]] (film)	Amb
6279	HarperCollins [[Publisher]]	Amb
6280	[[Compagnie]] Electromécanique	Amb
6281	[[Chair]] Shot	Amb
6282	King [[John I]]	Male
6283	[[BACH]]	Amb
6284	[[RED]]	Amb
6285	[[Cavalry]] square	Amb
6286	4B [[lead]]	Amb
6287	Argyll &amp; Sutherland [[Highlanders]] (Princess [[Louise's]])	Amb,Female
6288	Shadowy [[Figures]]	Amb
6289	Latter-day [[Saint]]	Amb
6290	Diving [[bulldog]]	Amb
6291	PWI Girl [[Wrestler]] of the Year	Female
6292	Server-[[client]] model	Amb
6293	[[Hamilton]] Westwind IV	Amb
6294	Black-necked spitting [[cobra]]	Amb
6295	[[Member]] of Legislative Council	Amb
6296	All the [[presidents]] men	Male
6297	female [[footballer]]	Female
6298	Red-[[figure]] painting	Amb
6299	[[Henry I]], Duke of Munsterberg-Oels	Male
6300	the Prince [[Regent]]	Male
6301	Television [[presenter]]	Amb
6302	[[Duchesse de Berry]]	Female
6303	[[Bear]] Flag rebellion	Amb
6304	House of [[Stuart]]	Amb
